"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Neoplasms"	"C00-D48"	610	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	94	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Mental and behavioural disorders"	"F01-F99"	153	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the nervous system"	"G00-G98"	344	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the circulatory system"	"I00-I99"	1054	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the respiratory system"	"J00-J98"	387	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the digestive system"	"K00-K92"	96	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the genitourinary system"	"N00-N98"	88	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"External causes of morbidity and mortality"	"V01-Y89"	73	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Apr., 2017"	"2017/04"			3081	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Certain infectious and parasitic diseases"	"A00-B99"	88	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Neoplasms"	"C00-D48"	627	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	96	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Mental and behavioural disorders"	"F01-F99"	175	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the nervous system"	"G00-G98"	281	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the circulatory system"	"I00-I99"	1069	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the respiratory system"	"J00-J98"	371	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the digestive system"	"K00-K92"	103	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the genitourinary system"	"N00-N98"	91	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"External causes of morbidity and mortality"	"V01-Y89"	85	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"May, 2017"	"2017/05"			3061	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Certain infectious and parasitic diseases"	"A00-B99"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Neoplasms"	"C00-D48"	577	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	103	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Mental and behavioural disorders"	"F01-F99"	126	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the nervous system"	"G00-G98"	311	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the circulatory system"	"I00-I99"	1005	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the respiratory system"	"J00-J98"	328	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the digestive system"	"K00-K92"	78	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the genitourinary system"	"N00-N98"	93	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"External causes of morbidity and mortality"	"V01-Y89"	80	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Jun., 2017"	"2017/06"			2849	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Certain infectious and parasitic diseases"	"A00-B99"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Neoplasms"	"C00-D48"	614	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	92	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Mental and behavioural disorders"	"F01-F99"	157	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the nervous system"	"G00-G98"	290	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the circulatory system"	"I00-I99"	991	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the respiratory system"	"J00-J98"	352	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the digestive system"	"K00-K92"	85	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the genitourinary system"	"N00-N98"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"External causes of morbidity and mortality"	"V01-Y89"	79	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Jul., 2017"	"2017/07"			2902	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Certain infectious and parasitic diseases"	"A00-B99"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Neoplasms"	"C00-D48"	604	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	85	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Mental and behavioural disorders"	"F01-F99"	150	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the nervous system"	"G00-G98"	307	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the circulatory system"	"I00-I99"	1017	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the respiratory system"	"J00-J98"	369	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the digestive system"	"K00-K92"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the genitourinary system"	"N00-N98"	98	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"External causes of morbidity and mortality"	"V01-Y89"	68	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Aug., 2017"	"2017/08"			2929	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Certain infectious and parasitic diseases"	"A00-B99"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Neoplasms"	"C00-D48"	639	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	93	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Mental and behavioural disorders"	"F01-F99"	148	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the nervous system"	"G00-G98"	303	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the circulatory system"	"I00-I99"	1052	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the respiratory system"	"J00-J98"	371	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the digestive system"	"K00-K92"	85	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the genitourinary system"	"N00-N98"	102	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"External causes of morbidity and mortality"	"V01-Y89"	75	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Sep., 2017"	"2017/09"			3032	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Certain infectious and parasitic diseases"	"A00-B99"	85	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Neoplasms"	"C00-D48"	617	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	101	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Mental and behavioural disorders"	"F01-F99"	159	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the nervous system"	"G00-G98"	326	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the circulatory system"	"I00-I99"	1073	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the respiratory system"	"J00-J98"	365	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the digestive system"	"K00-K92"	83	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the genitourinary system"	"N00-N98"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"External causes of morbidity and mortality"	"V01-Y89"	89	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Oct., 2017"	"2017/10"			3079	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	"Certain infectious and parasitic diseases"	"A00-B99"	72	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	"Neoplasms"	"C00-D48"	565	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	117	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	"Mental and behavioural disorders"	"F01-F99"	161	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	"Diseases of the nervous system"	"G00-G98"	312	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	"Diseases of the circulatory system"	"I00-I99"	1121	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	"Diseases of the respiratory system"	"J00-J98"	376	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	"Diseases of the digestive system"	"K00-K92"	103	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	"Diseases of the genitourinary system"	"N00-N98"	112	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2017"	"2017/11"	"External causes of morbidity and mortality"	"V01-Y89"	86	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Nov., 2017"	"2017/11"			3093	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"Certain infectious and parasitic diseases"	"A00-B99"	92	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"Neoplasms"	"C00-D48"	621	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	118	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"Mental and behavioural disorders"	"F01-F99"	186	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"Diseases of the nervous system"	"G00-G98"	350	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"Diseases of the circulatory system"	"I00-I99"	1221	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"Diseases of the respiratory system"	"J00-J98"	504	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"Diseases of the digestive system"	"K00-K92"	85	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"Diseases of the genitourinary system"	"N00-N98"	112	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2017"	"2017/12"	"External causes of morbidity and mortality"	"V01-Y89"	91	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Dec., 2017"	"2017/12"			3463	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"					73645	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2016"	"2016/01"	"Neoplasms"	"C00-D48"	56	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2016"	"2016/01"	"Mental and behavioural disorders"	"F01-F99"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2016"	"2016/01"	"Diseases of the nervous system"	"G00-G98"	21	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2016"	"2016/01"	"Diseases of the circulatory system"	"I00-I99"	50	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2016"	"2016/01"	"Diseases of the respiratory system"	"J00-J98"	21	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2016"	"2016/01"	"Diseases of the digestive system"	"K00-K92"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jan., 2016"	"2016/01"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
"Total"	"Alaska"	"02"	"Jan., 2016"	"2016/01"			218	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2016"	"2016/02"	"Neoplasms"	"C00-D48"	50	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2016"	"2016/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2016"	"2016/02"	"Mental and behavioural disorders"	"F01-F99"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2016"	"2016/02"	"Diseases of the nervous system"	"G00-G98"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2016"	"2016/02"	"Diseases of the circulatory system"	"I00-I99"	53	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2016"	"2016/02"	"Diseases of the respiratory system"	"J00-J98"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"Feb., 2016"	"2016/02"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
"Total"	"Alaska"	"02"	"Feb., 2016"	"2016/02"			194	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2016"	"2016/03"	"Certain infectious and parasitic diseases"	"A00-B99"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2016"	"2016/03"	"Neoplasms"	"C00-D48"	52	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2016"	"2016/03"	"Mental and behavioural disorders"	"F01-F99"	21	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2016"	"2016/03"	"Diseases of the nervous system"	"G00-G98"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2016"	"2016/03"	"Diseases of the circulatory system"	"I00-I99"	59	Not Applicable	Not Applicable
	"Alaska"	"02"	"Mar., 2016"	"2016/03"	"Diseases of the respiratory system"	"J00-J98"	29	Not Applicable	Not Applicable
"Total"	"Alaska"	"02"	"Mar., 2016"	"2016/03"			221	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2016"	"2016/04"	"Neoplasms"	"C00-D48"	50	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2016"	"2016/04"	"Mental and behavioural disorders"	"F01-F99"	26	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2016"	"2016/04"	"Diseases of the nervous system"	"G00-G98"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2016"	"2016/04"	"Diseases of the circulatory system"	"I00-I99"	56	Not Applicable	Not Applicable
	"Alaska"	"02"	"Apr., 2016"	"2016/04"	"Diseases of the respiratory system"	"J00-J98"	34	Not Applicable	Not Applicable
"Total"	"Alaska"	"02"	"Apr., 2016"	"2016/04"			211	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2016"	"2016/05"	"Neoplasms"	"C00-D48"	48	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2016"	"2016/05"	"Mental and behavioural disorders"	"F01-F99"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2016"	"2016/05"	"Diseases of the nervous system"	"G00-G98"	24	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2016"	"2016/05"	"Diseases of the circulatory system"	"I00-I99"	81	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2016"	"2016/05"	"Diseases of the respiratory system"	"J00-J98"	26	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2016"	"2016/05"	"Diseases of the digestive system"	"K00-K92"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"May, 2016"	"2016/05"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
"Total"	"Alaska"	"02"	"May, 2016"	"2016/05"			232	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2016"	"2016/06"	"Neoplasms"	"C00-D48"	40	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2016"	"2016/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	14	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2016"	"2016/06"	"Mental and behavioural disorders"	"F01-F99"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2016"	"2016/06"	"Diseases of the nervous system"	"G00-G98"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2016"	"2016/06"	"Diseases of the circulatory system"	"I00-I99"	69	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jun., 2016"	"2016/06"	"Diseases of the respiratory system"	"J00-J98"	21	Not Applicable	Not Applicable
"Total"	"Alaska"	"02"	"Jun., 2016"	"2016/06"			195	Not Applicable	Not Applicable
	"Alaska"	"02"	"Jul., 2016"	"2016/07"	"Neoplasms"	"C00-D48"	59	Not Applicable	Not Applicable
