"Notes"	"State"	"State Code"	"Month"	"Month Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2017"	"2017/01"	"Diseases of the digestive system"	"K00-K92"	152	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2017"	"2017/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2017"	"2017/01"	"Diseases of the genitourinary system"	"N00-N98"	134	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2017"	"2017/01"	"Certain conditions originating in the perinatal period"	"P00-P96"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2017"	"2017/01"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2017"	"2017/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	95	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2017"	"2017/01"	"External causes of morbidity and mortality"	"V01-Y89"	366	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Jan., 2017"	"2017/01"			4860	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Certain infectious and parasitic diseases"	"A00-B99"	110	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Neoplasms"	"C00-D48"	803	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	190	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Mental and behavioural disorders"	"F01-F99"	173	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Diseases of the nervous system"	"G00-G98"	355	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Diseases of the circulatory system"	"I00-I99"	1364	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Diseases of the respiratory system"	"J00-J98"	585	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Diseases of the digestive system"	"K00-K92"	129	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Diseases of the genitourinary system"	"N00-N98"	111	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Certain conditions originating in the perinatal period"	"P00-P96"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2017"	"2017/02"	"External causes of morbidity and mortality"	"V01-Y89"	356	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Feb., 2017"	"2017/02"			4338	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Certain infectious and parasitic diseases"	"A00-B99"	112	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Neoplasms"	"C00-D48"	880	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	174	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Mental and behavioural disorders"	"F01-F99"	206	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Diseases of the nervous system"	"G00-G98"	382	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Diseases of the circulatory system"	"I00-I99"	1536	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Diseases of the respiratory system"	"J00-J98"	563	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Diseases of the digestive system"	"K00-K92"	173	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Diseases of the genitourinary system"	"N00-N98"	126	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	105	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2017"	"2017/03"	"External causes of morbidity and mortality"	"V01-Y89"	368	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Mar., 2017"	"2017/03"			4692	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Certain infectious and parasitic diseases"	"A00-B99"	133	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Neoplasms"	"C00-D48"	905	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	162	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Mental and behavioural disorders"	"F01-F99"	168	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the nervous system"	"G00-G98"	385	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the circulatory system"	"I00-I99"	1379	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the respiratory system"	"J00-J98"	487	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the digestive system"	"K00-K92"	160	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Diseases of the genitourinary system"	"N00-N98"	120	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Certain conditions originating in the perinatal period"	"P00-P96"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2017"	"2017/04"	"External causes of morbidity and mortality"	"V01-Y89"	330	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Apr., 2017"	"2017/04"			4395	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Certain infectious and parasitic diseases"	"A00-B99"	133	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Neoplasms"	"C00-D48"	904	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	155	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Mental and behavioural disorders"	"F01-F99"	190	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the nervous system"	"G00-G98"	319	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the circulatory system"	"I00-I99"	1422	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the respiratory system"	"J00-J98"	447	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the digestive system"	"K00-K92"	184	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	23	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Diseases of the genitourinary system"	"N00-N98"	110	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Certain conditions originating in the perinatal period"	"P00-P96"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2017"	"2017/05"	"External causes of morbidity and mortality"	"V01-Y89"	367	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"May, 2017"	"2017/05"			4395	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Certain infectious and parasitic diseases"	"A00-B99"	107	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Neoplasms"	"C00-D48"	861	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	155	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Mental and behavioural disorders"	"F01-F99"	144	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the nervous system"	"G00-G98"	338	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the circulatory system"	"I00-I99"	1325	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the respiratory system"	"J00-J98"	409	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the digestive system"	"K00-K92"	152	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Diseases of the genitourinary system"	"N00-N98"	121	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Certain conditions originating in the perinatal period"	"P00-P96"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	93	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2017"	"2017/06"	"External causes of morbidity and mortality"	"V01-Y89"	376	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Jun., 2017"	"2017/06"			4155	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Certain infectious and parasitic diseases"	"A00-B99"	101	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Neoplasms"	"C00-D48"	908	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	147	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Mental and behavioural disorders"	"F01-F99"	171	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the nervous system"	"G00-G98"	325	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the circulatory system"	"I00-I99"	1308	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the respiratory system"	"J00-J98"	439	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the digestive system"	"K00-K92"	161	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Diseases of the genitourinary system"	"N00-N98"	124	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Certain conditions originating in the perinatal period"	"P00-P96"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	93	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2017"	"2017/07"	"External causes of morbidity and mortality"	"V01-Y89"	389	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Jul., 2017"	"2017/07"			4225	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Certain infectious and parasitic diseases"	"A00-B99"	113	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Neoplasms"	"C00-D48"	890	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	135	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Mental and behavioural disorders"	"F01-F99"	158	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the nervous system"	"G00-G98"	335	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the circulatory system"	"I00-I99"	1326	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the respiratory system"	"J00-J98"	477	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the digestive system"	"K00-K92"	154	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Diseases of the genitourinary system"	"N00-N98"	123	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Certain conditions originating in the perinatal period"	"P00-P96"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	104	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2017"	"2017/08"	"External causes of morbidity and mortality"	"V01-Y89"	329	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Aug., 2017"	"2017/08"			4225	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Certain infectious and parasitic diseases"	"A00-B99"	116	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Neoplasms"	"C00-D48"	929	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	146	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Mental and behavioural disorders"	"F01-F99"	161	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the nervous system"	"G00-G98"	332	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the circulatory system"	"I00-I99"	1377	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the respiratory system"	"J00-J98"	444	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the digestive system"	"K00-K92"	155	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Diseases of the genitourinary system"	"N00-N98"	127	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Certain conditions originating in the perinatal period"	"P00-P96"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	85	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2017"	"2017/09"	"External causes of morbidity and mortality"	"V01-Y89"	364	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Sep., 2017"	"2017/09"			4315	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Certain infectious and parasitic diseases"	"A00-B99"	135	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Neoplasms"	"C00-D48"	894	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	149	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Mental and behavioural disorders"	"F01-F99"	174	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the nervous system"	"G00-G98"	363	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the circulatory system"	"I00-I99"	1423	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the respiratory system"	"J00-J98"	451	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the digestive system"	"K00-K92"	146	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Diseases of the genitourinary system"	"N00-N98"	118	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2017"	"2017/10"	"Certain conditions originating in the perinatal period"	"P00-P96"	18	Not Applicable	Not Applicable
