"Notes"	"State"	"State Code"	"Month"	"Month Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Jan., 2019"	"2019/01"	"Diseases of the digestive system"	"K00-K92"	163	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2019"	"2019/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2019"	"2019/01"	"Diseases of the genitourinary system"	"N00-N98"	148	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2019"	"2019/01"	"Certain conditions originating in the perinatal period"	"P00-P96"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2019"	"2019/01"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2019"	"2019/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2019"	"2019/01"	"External causes of morbidity and mortality"	"V01-Y89"	344	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Jan., 2019"	"2019/01"			4911	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Certain infectious and parasitic diseases"	"A00-B99"	122	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Neoplasms"	"C00-D48"	805	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	192	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Mental and behavioural disorders"	"F01-F99"	158	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Diseases of the nervous system"	"G00-G98"	401	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Diseases of the circulatory system"	"I00-I99"	1412	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Diseases of the respiratory system"	"J00-J98"	525	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Diseases of the digestive system"	"K00-K92"	163	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Diseases of the genitourinary system"	"N00-N98"	139	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Certain conditions originating in the perinatal period"	"P00-P96"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	87	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2019"	"2019/02"	"External causes of morbidity and mortality"	"V01-Y89"	324	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Feb., 2019"	"2019/02"			4400	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Certain infectious and parasitic diseases"	"A00-B99"	140	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Neoplasms"	"C00-D48"	884	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	179	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Mental and behavioural disorders"	"F01-F99"	167	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Diseases of the nervous system"	"G00-G98"	435	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Diseases of the circulatory system"	"I00-I99"	1588	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Diseases of the respiratory system"	"J00-J98"	518	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Diseases of the digestive system"	"K00-K92"	168	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Diseases of the genitourinary system"	"N00-N98"	127	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Certain conditions originating in the perinatal period"	"P00-P96"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"External causes of morbidity and mortality"	"V01-Y89"	385	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Mar., 2019"	"2019/03"			4755	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Certain infectious and parasitic diseases"	"A00-B99"	110	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Neoplasms"	"C00-D48"	841	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	187	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Mental and behavioural disorders"	"F01-F99"	159	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the nervous system"	"G00-G98"	390	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the circulatory system"	"I00-I99"	1456	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the respiratory system"	"J00-J98"	487	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the digestive system"	"K00-K92"	172	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the genitourinary system"	"N00-N98"	125	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Certain conditions originating in the perinatal period"	"P00-P96"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"External causes of morbidity and mortality"	"V01-Y89"	336	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Apr., 2019"	"2019/04"			4433	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Certain infectious and parasitic diseases"	"A00-B99"	103	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Neoplasms"	"C00-D48"	921	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	179	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Mental and behavioural disorders"	"F01-F99"	146	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the nervous system"	"G00-G98"	392	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the circulatory system"	"I00-I99"	1501	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the respiratory system"	"J00-J98"	499	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the digestive system"	"K00-K92"	157	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	24	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the genitourinary system"	"N00-N98"	125	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Certain conditions originating in the perinatal period"	"P00-P96"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"External causes of morbidity and mortality"	"V01-Y89"	384	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"May, 2019"	"2019/05"			4575	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Certain infectious and parasitic diseases"	"A00-B99"	125	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Neoplasms"	"C00-D48"	857	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	22	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	171	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Mental and behavioural disorders"	"F01-F99"	134	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the nervous system"	"G00-G98"	368	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the circulatory system"	"I00-I99"	1414	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the respiratory system"	"J00-J98"	446	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the digestive system"	"K00-K92"	166	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the genitourinary system"	"N00-N98"	107	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Certain conditions originating in the perinatal period"	"P00-P96"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"External causes of morbidity and mortality"	"V01-Y89"	373	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Jun., 2019"	"2019/06"			4305	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Certain infectious and parasitic diseases"	"A00-B99"	106	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Neoplasms"	"C00-D48"	899	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	180	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Mental and behavioural disorders"	"F01-F99"	138	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the nervous system"	"G00-G98"	407	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the circulatory system"	"I00-I99"	1487	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the respiratory system"	"J00-J98"	392	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the digestive system"	"K00-K92"	160	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the genitourinary system"	"N00-N98"	129	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Certain conditions originating in the perinatal period"	"P00-P96"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	82	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"External causes of morbidity and mortality"	"V01-Y89"	367	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Jul., 2019"	"2019/07"			4433	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Certain infectious and parasitic diseases"	"A00-B99"	112	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Neoplasms"	"C00-D48"	888	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	177	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Mental and behavioural disorders"	"F01-F99"	159	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the nervous system"	"G00-G98"	424	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the circulatory system"	"I00-I99"	1427	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the respiratory system"	"J00-J98"	437	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the digestive system"	"K00-K92"	169	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	28	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the genitourinary system"	"N00-N98"	100	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Certain conditions originating in the perinatal period"	"P00-P96"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	17	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	89	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"External causes of morbidity and mortality"	"V01-Y89"	345	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Aug., 2019"	"2019/08"			4402	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Certain infectious and parasitic diseases"	"A00-B99"	103	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Neoplasms"	"C00-D48"	840	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	165	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Mental and behavioural disorders"	"F01-F99"	160	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the nervous system"	"G00-G98"	354	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the circulatory system"	"I00-I99"	1331	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the respiratory system"	"J00-J98"	439	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the digestive system"	"K00-K92"	153	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	14	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the genitourinary system"	"N00-N98"	124	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Certain conditions originating in the perinatal period"	"P00-P96"	20	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	77	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"External causes of morbidity and mortality"	"V01-Y89"	352	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Sep., 2019"	"2019/09"			4171	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Certain infectious and parasitic diseases"	"A00-B99"	106	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Neoplasms"	"C00-D48"	882	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	155	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Mental and behavioural disorders"	"F01-F99"	146	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the nervous system"	"G00-G98"	399	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the circulatory system"	"I00-I99"	1438	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the respiratory system"	"J00-J98"	434	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the digestive system"	"K00-K92"	146	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	25	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the genitourinary system"	"N00-N98"	122	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Certain conditions originating in the perinatal period"	"P00-P96"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	73	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"External causes of morbidity and mortality"	"V01-Y89"	387	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Oct., 2019"	"2019/10"			4362	Not Applicable	Not Applicable
