"Notes"	"State"	"State Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2019"	"2019/03"	"External causes of morbidity and mortality"	"V01-Y89"	100	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Mar., 2019"	"2019/03"			3426	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Certain infectious and parasitic diseases"	"A00-B99"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Neoplasms"	"C00-D48"	598	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	120	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Mental and behavioural disorders"	"F01-F99"	137	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the nervous system"	"G00-G98"	340	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the circulatory system"	"I00-I99"	1115	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the respiratory system"	"J00-J98"	383	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the digestive system"	"K00-K92"	101	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Diseases of the genitourinary system"	"N00-N98"	99	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Apr., 2019"	"2019/04"	"External causes of morbidity and mortality"	"V01-Y89"	92	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Apr., 2019"	"2019/04"			3130	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Certain infectious and parasitic diseases"	"A00-B99"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Neoplasms"	"C00-D48"	643	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	127	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Mental and behavioural disorders"	"F01-F99"	126	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the nervous system"	"G00-G98"	357	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the circulatory system"	"I00-I99"	1146	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the respiratory system"	"J00-J98"	398	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the digestive system"	"K00-K92"	87	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Diseases of the genitourinary system"	"N00-N98"	97	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"May, 2019"	"2019/05"	"External causes of morbidity and mortality"	"V01-Y89"	89	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"May, 2019"	"2019/05"			3223	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Certain infectious and parasitic diseases"	"A00-B99"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Neoplasms"	"C00-D48"	609	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	13	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	116	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Mental and behavioural disorders"	"F01-F99"	118	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the nervous system"	"G00-G98"	333	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the circulatory system"	"I00-I99"	1089	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the respiratory system"	"J00-J98"	361	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the digestive system"	"K00-K92"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	12	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Diseases of the genitourinary system"	"N00-N98"	81	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jun., 2019"	"2019/06"	"External causes of morbidity and mortality"	"V01-Y89"	75	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Jun., 2019"	"2019/06"			3011	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Certain infectious and parasitic diseases"	"A00-B99"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Neoplasms"	"C00-D48"	653	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	121	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Mental and behavioural disorders"	"F01-F99"	122	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the nervous system"	"G00-G98"	366	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the circulatory system"	"I00-I99"	1127	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the respiratory system"	"J00-J98"	319	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the digestive system"	"K00-K92"	97	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	29	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Diseases of the genitourinary system"	"N00-N98"	94	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jul., 2019"	"2019/07"	"External causes of morbidity and mortality"	"V01-Y89"	95	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Jul., 2019"	"2019/07"			3143	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Certain infectious and parasitic diseases"	"A00-B99"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Neoplasms"	"C00-D48"	607	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	129	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Mental and behavioural disorders"	"F01-F99"	140	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the nervous system"	"G00-G98"	383	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the circulatory system"	"I00-I99"	1093	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the respiratory system"	"J00-J98"	351	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the digestive system"	"K00-K92"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	18	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Diseases of the genitourinary system"	"N00-N98"	74	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Aug., 2019"	"2019/08"	"External causes of morbidity and mortality"	"V01-Y89"	73	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Aug., 2019"	"2019/08"			3089	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Certain infectious and parasitic diseases"	"A00-B99"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Neoplasms"	"C00-D48"	600	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	119	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Mental and behavioural disorders"	"F01-F99"	147	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the nervous system"	"G00-G98"	304	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the circulatory system"	"I00-I99"	1026	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the respiratory system"	"J00-J98"	336	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the digestive system"	"K00-K92"	92	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Diseases of the genitourinary system"	"N00-N98"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"Sep., 2019"	"2019/09"	"External causes of morbidity and mortality"	"V01-Y89"	89	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Sep., 2019"	"2019/09"			2922	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Certain infectious and parasitic diseases"	"A00-B99"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Neoplasms"	"C00-D48"	629	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	109	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Mental and behavioural disorders"	"F01-F99"	124	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the nervous system"	"G00-G98"	355	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the circulatory system"	"I00-I99"	1098	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the respiratory system"	"J00-J98"	362	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the digestive system"	"K00-K92"	74	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	19	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Diseases of the genitourinary system"	"N00-N98"	93	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Oct., 2019"	"2019/10"	"External causes of morbidity and mortality"	"V01-Y89"	86	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Oct., 2019"	"2019/10"			3057	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Certain infectious and parasitic diseases"	"A00-B99"	81	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Neoplasms"	"C00-D48"	609	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	135	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Mental and behavioural disorders"	"F01-F99"	139	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Diseases of the nervous system"	"G00-G98"	386	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Diseases of the circulatory system"	"I00-I99"	1157	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Diseases of the respiratory system"	"J00-J98"	379	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Diseases of the digestive system"	"K00-K92"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Diseases of the genitourinary system"	"N00-N98"	102	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"Nov., 2019"	"2019/11"	"External causes of morbidity and mortality"	"V01-Y89"	88	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Nov., 2019"	"2019/11"			3241	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Certain infectious and parasitic diseases"	"A00-B99"	80	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Neoplasms"	"C00-D48"	674	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	10	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	151	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Mental and behavioural disorders"	"F01-F99"	157	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Diseases of the nervous system"	"G00-G98"	414	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Diseases of the circulatory system"	"I00-I99"	1181	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Diseases of the respiratory system"	"J00-J98"	433	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Diseases of the digestive system"	"K00-K92"	90	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	16	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Diseases of the genitourinary system"	"N00-N98"	130	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Dec., 2019"	"2019/12"	"External causes of morbidity and mortality"	"V01-Y89"	99	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Dec., 2019"	"2019/12"			3479	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Certain infectious and parasitic diseases"	"A00-B99"	78	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Neoplasms"	"C00-D48"	596	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	130	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Mental and behavioural disorders"	"F01-F99"	153	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Diseases of the nervous system"	"G00-G98"	392	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Diseases of the circulatory system"	"I00-I99"	1250	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Diseases of the respiratory system"	"J00-J98"	455	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Diseases of the digestive system"	"K00-K92"	96	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	21	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Diseases of the genitourinary system"	"N00-N98"	119	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	66	Not Applicable	Not Applicable
	"Alabama"	"01"	"Jan., 2020 "	"2020/01"	"External causes of morbidity and mortality"	"V01-Y89"	86	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Jan., 2020 "	"2020/01"			3462	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Certain infectious and parasitic diseases"	"A00-B99"	72	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Neoplasms"	"C00-D48"	596	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	11	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	124	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Mental and behavioural disorders"	"F01-F99"	136	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Diseases of the nervous system"	"G00-G98"	376	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Diseases of the circulatory system"	"I00-I99"	1208	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Diseases of the respiratory system"	"J00-J98"	411	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Diseases of the digestive system"	"K00-K92"	84	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	15	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Diseases of the genitourinary system"	"N00-N98"	105	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"Feb., 2020 "	"2020/02"	"External causes of morbidity and mortality"	"V01-Y89"	86	Not Applicable	Not Applicable
"Total"	"Alabama"	"01"	"Feb., 2020 "	"2020/02"			3285	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2020 "	"2020/03"	"Certain infectious and parasitic diseases"	"A00-B99"	83	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2020 "	"2020/03"	"Neoplasms"	"C00-D48"	610	Not Applicable	Not Applicable
	"Alabama"	"01"	"Mar., 2020 "	"2020/03"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	143	Not Applicable	Not Applicable
